"CUST_ID","GROUP_ORG","PLUGIN","PLUGIN_NAME","FAMILY","SEVERITY","IP_ADDRESS","PROTOCOL","PORT","MAC_ADDRESS","DNS_NAME","NETBIOS_NAME","PLUGIN_TEXT","FIRST_DISCOVERED","LAST_OBSERVED","VULN_PUBLICATION_DATE","PATCH_PUBLICATION_DATE","PLUGIN_PUBLICATION_DATE","UPLOAD_DATE"
"1239","NULL","97861","Network Time Protocol (NTP) Mode 6 Scanner","Misc.","Medium","EXAMPLE","UDP","123",,,"ServerHostEX005","N/A","""Nov 5"," 2019 19:16:52 EST""","""Dec 9","97861","97861","2019-12-21 14:57:15.456"
"1240","NULL","35291","SSL Certificate Signed Using Weak Hashing Algorithm","General","Medium","EXAMPLE","TCP","443",,,"ServerHostEX005","N/A","""Oct 30"," 2019 22:55:22 EDT""","""Dec 9","35291","35291","2019-12-21 14:57:15.456"
"1241","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","443",,,"ServerHostEX005","N/A","""Oct 30"," 2019 22:55:22 EDT""","""Dec 9","51192","51192","2019-12-21 14:57:15.457"
"1242","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","443",,,"ServerHostEX005","N/A","""Oct 30"," 2019 22:55:22 EDT""","""Dec 9","57582","57582","2019-12-21 14:57:15.457"
"1243","NULL","69551","SSL Certificate Chain Contains RSA Keys Less Than 2048 bits","General","Low","EXAMPLE","TCP","443",,,"ServerHostEX005","N/A","""Oct 30"," 2019 22:55:22 EDT""","""Dec 9","69551","69551","2019-12-21 14:57:15.457"
"1244","NULL","71049","SSH Weak MAC Algorithms Enabled","Misc.","Low","EXAMPLE","TCP","22",,,"ServerHostEX005","N/A","""Aug 21"," 2019 02:55:39 EDT""","""Dec 9","71049","71049","2019-12-21 14:57:15.457"
"1245","NULL","35291","SSL Certificate Signed Using Weak Hashing Algorithm","General","Medium","EXAMPLE","TCP","443",,,"ServerHostEX005","N/A","""Nov 5"," 2019 19:16:52 EST""","""Dec 9","35291","35291","2019-12-21 14:57:15.458"
"1246","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","443",,,"ServerHostEX005","N/A","""Nov 5"," 2019 19:16:52 EST""","""Dec 9","51192","51192","2019-12-21 14:57:15.458"
"1247","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","443",,,"ServerHostEX005","N/A","""Nov 5"," 2019 19:16:52 EST""","""Dec 9","57582","57582","2019-12-21 14:57:15.459"
"1248","NULL","69551","SSL Certificate Chain Contains RSA Keys Less Than 2048 bits","General","Low","EXAMPLE","TCP","443",,,"ServerHostEX025","N/A","""Nov 5"," 2019 19:16:52 EST""","""Dec 9","69551","69551","2019-12-21 14:57:15.459"
"1249","NULL","71049","SSH Weak MAC Algorithms Enabled","Misc.","Low","EXAMPLE","TCP","22",,,"ServerHostEX025","N/A","""Aug 21"," 2019 02:55:39 EDT""","""Dec 9","71049","71049","2019-12-21 14:57:15.46"
"1250","NULL","70658","SSH Server CBC Mode Ciphers Enabled","Misc.","Low","EXAMPLE","TCP","22",,,"ServerHostEX025","N/A","""Aug 21"," 2019 02:55:39 EDT""","""Dec 9","70658","70658","2019-12-21 14:57:15.461"
"1251","NULL","71049","SSH Weak MAC Algorithms Enabled","Misc.","Low","EXAMPLE","TCP","22",,,"ServerHostEX025","N/A","""Aug 21"," 2019 02:55:39 EDT""","""Dec 9","71049","71049","2019-12-21 14:57:15.462"
"1252","NULL","97861","Network Time Protocol (NTP) Mode 6 Scanner","Misc.","Medium","EXAMPLE","UDP","123",,,"ServerHostEX025","N/A","""Dec 9"," 2019 17:13:04 EST""","""Dec 9","97861","97861","2019-12-21 14:57:15.462"
"1253","NULL","42873","SSL Medium Strength Cipher Suites Supported (SWEET32)","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX025","N/A","""Oct 22"," 2019 12:32:39 EDT""","""Dec 7","42873","42873","2019-12-21 14:57:15.463"
"1254","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX025","N/A","""Oct 22"," 2019 12:32:39 EDT""","""Dec 7","51192","51192","2019-12-21 14:57:15.463"
"1255","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX025","N/A","""Oct 22"," 2019 12:32:39 EDT""","""Dec 7","57582","57582","2019-12-21 14:57:15.464"
"1256","NULL","63155","Microsoft Windows Unquoted Service Path Enumeration","Windows","Medium","EXAMPLE","TCP","445",,,"ServerHostEX025","N/A","CVE-2014-0759","CVE-2014-5455""","""Dec 7","63155","63155","2019-12-21 14:57:15.464"
"1257","NULL","127910","Microsoft Defender Elevation of Privilege Vulnerability (CVE-2019-1161)","Windows","Medium","EXAMPLE","TCP","0",,,"ServerHostEX025","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","127910","127910","2019-12-21 14:57:15.465"
"1258","NULL","130011","Oracle Java SE 1.7.0_241 / 1.8.0_231 / 1.11.0_5 / 1.13.0_1 Multiple Vulnerabilities (Oct 2019 CPU) (Windows)","Windows","High","EXAMPLE","TCP","445",,,"ServerHostEX025","N/A","CVE-2019-2933","CVE-2019-2945","CVE-2019-2949","130011","130011","2019-12-21 14:57:15.465"
"1259","NULL","130901","KB4523205: Windows 10 Version 1809 and Windows Server 2019 November 2019 Security Update","Windows : Microsoft Bulletins","High","EXAMPLE","TCP","445",,,"ServerHostEX025","N/A","CVE-2019-0712","CVE-2019-0719","CVE-2019-0721","130901","130901","2019-12-21 14:57:15.465"
"1260","NULL","131190","Google Chrome < 78.0.3904.108 Multiple Vulnerabilities","Windows","Medium","EXAMPLE","TCP","445",,,"ServerHostEX025","N/A","CVE-2019-13724""","""Dec 7"," 2019 00:28:09 EST""","131190","131190","2019-12-21 14:57:15.465"
"1261","NULL","42873","SSL Medium Strength Cipher Suites Supported (SWEET32)","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX025","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","42873","42873","2019-12-21 14:57:15.466"
"1262","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX025","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","51192","51192","2019-12-21 14:57:15.466"
"1263","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX025","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","57582","57582","2019-12-21 14:57:15.466"
"1264","NULL","127910","Microsoft Defender Elevation of Privilege Vulnerability (CVE-2019-1161)","Windows","Medium","EXAMPLE","TCP","0",,,"ServerHostEX025","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","127910","127910","2019-12-21 14:57:15.466"
"1265","NULL","130011","Oracle Java SE 1.7.0_241 / 1.8.0_231 / 1.11.0_5 / 1.13.0_1 Multiple Vulnerabilities (Oct 2019 CPU) (Windows)","Windows","High","EXAMPLE","TCP","445",,,"ServerHostEX025","N/A","CVE-2019-2933","CVE-2019-2945","CVE-2019-2949","130011","130011","2019-12-21 14:57:15.467"
"1266","NULL","131190","Google Chrome < 78.0.3904.108 Multiple Vulnerabilities","Windows","Medium","EXAMPLE","TCP","445",,,"ServerHostEX008","N/A","CVE-2019-13724""","""Dec 7"," 2019 00:28:09 EST""","131190","131190","2019-12-21 14:57:15.467"
"1267","NULL","42873","SSL Medium Strength Cipher Suites Supported (SWEET32)","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","42873","42873","2019-12-21 14:57:15.467"
"1268","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","51192","51192","2019-12-21 14:57:15.468"
"1269","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","57582","57582","2019-12-21 14:57:15.468"
"1270","NULL","127910","Microsoft Defender Elevation of Privilege Vulnerability (CVE-2019-1161)","Windows","Medium","EXAMPLE","TCP","0",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","127910","127910","2019-12-21 14:57:15.468"
"1271","NULL","130011","Oracle Java SE 1.7.0_241 / 1.8.0_231 / 1.11.0_5 / 1.13.0_1 Multiple Vulnerabilities (Oct 2019 CPU) (Windows)","Windows","High","EXAMPLE","TCP","445",,,"ServerHostEX008","N/A","CVE-2019-2933","CVE-2019-2945","CVE-2019-2949","130011","130011","2019-12-21 14:57:15.468"
"1272","NULL","130901","KB4523205: Windows 10 Version 1809 and Windows Server 2019 November 2019 Security Update","Windows : Microsoft Bulletins","High","EXAMPLE","TCP","445",,,"ServerHostEX008","N/A","CVE-2019-0712","CVE-2019-0719","CVE-2019-0721","130901","130901","2019-12-21 14:57:15.468"
"1273","NULL","131190","Google Chrome < 78.0.3904.108 Multiple Vulnerabilities","Windows","Medium","EXAMPLE","TCP","445",,,"ServerHostEX008","N/A","CVE-2019-13724""","""Dec 7"," 2019 00:28:09 EST""","131190","131190","2019-12-21 14:57:15.469"
"1274","NULL","42873","SSL Medium Strength Cipher Suites Supported (SWEET32)","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","42873","42873","2019-12-21 14:57:15.469"
"1275","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","51192","51192","2019-12-21 14:57:15.469"
"1276","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","57582","57582","2019-12-21 14:57:15.469"
"1277","NULL","42873","SSL Medium Strength Cipher Suites Supported (SWEET32)","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","42873","42873","2019-12-21 14:57:15.469"
"1278","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","51192","51192","2019-12-21 14:57:15.47"
"1279","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","57582","57582","2019-12-21 14:57:15.47"
"1280","NULL","42873","SSL Medium Strength Cipher Suites Supported (SWEET32)","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","42873","42873","2019-12-21 14:57:15.47"
"1281","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","51192","51192","2019-12-21 14:57:15.47"
"1282","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","57582","57582","2019-12-21 14:57:15.471"
"1283","NULL","127910","Microsoft Defender Elevation of Privilege Vulnerability (CVE-2019-1161)","Windows","Medium","EXAMPLE","TCP","0",,,"ServerHostEX008","N/A","""Dec 7"," 2019 00:28:09 EST""","""Dec 7","127910","127910","2019-12-21 14:57:15.471"
"1284","NULL","131190","Google Chrome < 78.0.3904.108 Multiple Vulnerabilities","Windows","Medium","EXAMPLE","TCP","445",,,"ServerHostEX008","N/A","CVE-2019-13724""","""Dec 7"," 2019 00:28:09 EST""","131190","131190","2019-12-21 14:57:15.471"
"1285","NULL","42873","SSL Medium Strength Cipher Suites Supported (SWEET32)","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Oct 24"," 2019 14:18:48 EDT""","""Dec 7","42873","42873","2019-12-21 14:57:15.472"
"1286","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX008","N/A","""Oct 24"," 2019 14:18:48 EDT""","""Dec 7","51192","51192","2019-12-21 14:57:15.472"
"1287","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","281",,,"ServerHostEX010","N/A","""Oct 24"," 2019 14:18:48 EDT""","""Dec 7","57582","57582","2019-12-21 14:57:15.472"
"1288","NULL","35291","SSL Certificate Signed Using Weak Hashing Algorithm","General","Medium","EXAMPLE","TCP","443",,,"ServerHostEX010","N/A","""Sep 24"," 2019 07:02:31 EDT""","""Dec 9","35291","35291","2019-12-21 14:57:15.472"
"1289","NULL","51192","SSL Certificate Cannot Be Trusted","General","Medium","EXAMPLE","TCP","443",,,"ServerHostEX010","N/A","""Sep 24"," 2019 07:02:31 EDT""","""Dec 9","51192","51192","2019-12-21 14:57:15.473"
"1290","NULL","57582","SSL Self-Signed Certificate","General","Medium","EXAMPLE","TCP","443",,,"ServerHostEX010","N/A","""Sep 24"," 2019 07:02:31 EDT""","""Dec 9","57582","57582","2019-12-21 14:57:15.473"
"1291","NULL","70658","SSH Server CBC Mode Ciphers Enabled","Misc.","Low","EXAMPLE","TCP","22",,,"ServerHostEX010","N/A","""Sep 24"," 2019 07:02:31 EDT""","""Dec 9","70658","70658","2019-12-21 14:57:15.473"
"1292","NULL","71049","SSH Weak MAC Algorithms Enabled","Misc.","Low","EXAMPLE","TCP","22",,,"ServerHostEX010","N/A","""Sep 24"," 2019 07:02:31 EDT""","""Dec 9","71049","71049","2019-12-21 14:57:15.473"
"1293","NULL","42263","Unencrypted Telnet Server","Misc.","Medium","EXAMPLE","TCP","9131",,,"ServerHostEX010","N/A","""Dec 9"," 2019 17:13:04 EST""","""Dec 9","42263","42263","2019-12-21 14:57:15.473"
"1294","NULL","71049","SSH Weak MAC Algorithms Enabled","Misc.","Low","EXAMPLE","TCP","22",,,"ServerHostEX010","N/A","""Dec 9"," 2019 17:13:04 EST""","""Dec 9","71049","71049","2019-12-21 14:57:15.473"
"1295","NULL","97861","Network Time Protocol (NTP) Mode 6 Scanner","Misc.","Medium","EXAMPLE","UDP","123",,,"ServerHostEX010","N/A","""Dec 9"," 2019 17:13:04 EST""","""Dec 9","97861","97861","2019-12-21 14:57:15.474"
